prop_handle,enum_value,http_status,passed,notes
therapeutic_agents,Idetrexed,200,True,
therapeutic_agents,IDH1 Mutant Inhibitor LY3410738,200,True,
therapeutic_agents,IDH1(R132) Inhibitor IDH305,200,True,
therapeutic_agents,IDH1R132H-Specific Peptide Vaccine PEPIDH1M,200,True,
therapeutic_agents,Idiotype-Pulsed Autologous Dendritic Cell Vaccine APC8020,200,True,
therapeutic_agents,IDO Peptide Vaccine IO102,200,True,
therapeutic_agents,IDO-1 Inhibitor LY3381916,200,True,
therapeutic_agents,IDO/TDO Inhibitor HTI-1090,200,True,
therapeutic_agents,IDO/TDO Inhibitor LY-01013,200,True,
therapeutic_agents,IDO1 Inhibitor KHK2455,200,True,
therapeutic_agents,IDO1 Inhibitor MK-7162,200,True,
therapeutic_agents,IDO1 Inhibitor PF-06840003,200,True,
therapeutic_agents,IDO1/TDO2 Inhibitor DN1406131,200,True,
therapeutic_agents,IDO1/TDO2 Inhibitor M4112,200,True,
therapeutic_agents,Idronoxil,200,True,
therapeutic_agents,Idronoxil Suppository NOX66,200,True,
therapeutic_agents,Ieramilimab,200,True,
therapeutic_agents,Ifabotuzumab,200,True,
therapeutic_agents,Ifetroban,200,True,
therapeutic_agents,Ifosfamide,200,True,
therapeutic_agents,IGF-1R Inhibitor,200,True,
therapeutic_agents,IGF-1R Inhibitor PL225B,200,True,
therapeutic_agents,IGF-1R/IR Inhibitor KW-2450,200,True,
therapeutic_agents,IGF-methotrexate Conjugate,200,True,
therapeutic_agents,IL-10 Immunomodulator MK-1966,200,True,
therapeutic_agents,IL-12-expressing HSV-1 NSC 733972,200,True,
therapeutic_agents,IL-12-expressing Mesenchymal Stem Cell Vaccine GX-051,200,True,
therapeutic_agents,"IL-12sc, IL-15sushi, IFNa and GM-CSF mRNA-based Immunotherapeutic Agent SAR441000",200,True,
therapeutic_agents,IL-2 Recombinant Fusion Protein ALT-801,200,True,
therapeutic_agents,IL-2/9/15 Gamma Chain Receptor Inhibitor BNZ-1,200,True,
therapeutic_agents,IL4-Pseudomonas Exotoxin Fusion Protein MDNA55,200,True,
therapeutic_agents,Ilginatinib,200,True,
therapeutic_agents,Ilixadencel,200,True,
therapeutic_agents,Iloprost,200,True,
therapeutic_agents,Ilorasertib,200,True,
therapeutic_agents,Imalumab,200,True,
therapeutic_agents,Imaradenant,200,True,
therapeutic_agents,Imatinib,200,True,
therapeutic_agents,Imatinib Mesylate,200,True,
therapeutic_agents,Imetelstat,200,True,
therapeutic_agents,Imetelstat Sodium,200,True,
therapeutic_agents,Imexon,200,True,
therapeutic_agents,Imgatuzumab,200,True,
therapeutic_agents,Imidazole Mustard,200,True,
therapeutic_agents,Imidazole-Pyrazole,200,True,
therapeutic_agents,Imifoplatin,200,True,
therapeutic_agents,Imipramine Blue,200,True,
therapeutic_agents,Imiquimod,200,True,
therapeutic_agents,Immediate-release Onapristone,200,True,
therapeutic_agents,Immediate-release Tablet Afuresertib,200,True,
therapeutic_agents,Immune Checkpoint Inhibitor ASP8374,200,True,
therapeutic_agents,Immunoconjugate RO5479599,200,True,
therapeutic_agents,Immunocytokine NHS-IL12,200,True,
therapeutic_agents,Immunocytokine NHS-IL2-LT,200,True,
therapeutic_agents,Immunomodulator LAM-003,200,True,
therapeutic_agents,Immunomodulator OHR/AVR118,200,True,
therapeutic_agents,Immunomodulatory Agent CC-11006,200,True,
therapeutic_agents,Immunomodulatory Oligonucleotide HYB2055,200,True,
therapeutic_agents,Immunotherapeutic Combination Product CMB305,200,True,
therapeutic_agents,Immunotherapeutic GSK1572932A,200,True,
therapeutic_agents,Immunotherapy Regimen MKC-1106-MT,200,True,
therapeutic_agents,Immunotoxin CMD-193,200,True,
therapeutic_agents,IMT-1012 Immunotherapeutic Vaccine,200,True,
therapeutic_agents,Inactivated Oncolytic Virus Particle GEN0101,200,True,
therapeutic_agents,Inalimarev,200,True,
therapeutic_agents,Incyclinide,200,True,
therapeutic_agents,Indatuximab Ravtansine,200,True,
therapeutic_agents,Indibulin,200,True,
therapeutic_agents,Indicine-N-Oxide,200,True,
therapeutic_agents,Indisulam,200,True,
therapeutic_agents,Individualized MVA-based Vaccine TG4050,200,True,
therapeutic_agents,Indocyanine Green-labeled Polymeric Micelles ONM-100,200,True,
therapeutic_agents,Indole-3-Carbinol,200,True,
therapeutic_agents,Indomethacin,200,True,
therapeutic_agents,Indoximod,200,True,
therapeutic_agents,Indoximod Prodrug NLG802,200,True,
therapeutic_agents,Indusatumab Vedotin,200,True,
therapeutic_agents,Inebilizumab,200,True,
therapeutic_agents,Inecalcitol,200,True,
therapeutic_agents,Infigratinib,200,True,
therapeutic_agents,Infigratinib Mesylate,200,True,
therapeutic_agents,Infliximab,200,True,
therapeutic_agents,Ingenol Mebutate,200,True,
therapeutic_agents,Ingenol Mebutate Gel,200,True,
therapeutic_agents,Iniparib,200,True,
therapeutic_agents,iNKT Cell Agonist ABX196,200,True,
therapeutic_agents,Innate Immunostimulator rBBX-01,200,True,
therapeutic_agents,INO-1001,200,True,
therapeutic_agents,Inodiftagene Vixteplasmid,200,True,
therapeutic_agents,iNOS Dimerization Inhibitor ASP9853,200,True,
therapeutic_agents,Inosine 5'-monophosphate Dehydrogenase Inhibitor FF-10501-01,200,True,
therapeutic_agents,Inosine Monophosphate Dehydrogenase Inhibitor AVN944,200,True,
therapeutic_agents,Inositol,200,True,
therapeutic_agents,Inotuzumab Ozogamicin,200,True,
therapeutic_agents,Inproquone,200,True,
therapeutic_agents,Integrin alpha-2 Inhibitor E7820,200,True,
therapeutic_agents,Integrin Receptor Antagonist GLPG0187,200,True,
therapeutic_agents,Interferon,200,True,
therapeutic_agents,Interferon Alfa-2B,200,True,
therapeutic_agents,Interferon Alfa-N1,200,True,
therapeutic_agents,Interferon Alfa-N3,200,True,
therapeutic_agents,Interferon Alfacon-1,200,True,
therapeutic_agents,Interferon Beta-1A,200,True,
therapeutic_agents,Interferon Gamma-1b,200,True,
therapeutic_agents,Interferon-gamma-expressing Adenovirus Vaccine ASN-002,200,True,
therapeutic_agents,Interleukin Therapy,200,True,
therapeutic_agents,Interleukin-12-Fc Fusion Protein DF6002,200,True,
therapeutic_agents,Interleukin-15 Agonist Fusion Protein SHR1501,200,True,
therapeutic_agents,Interleukin-15 Fusion Protein BJ-001,200,True,
therapeutic_agents,Interleukin-15/Interleukin-15 Receptor Alpha Complex-Fc Fusion Protein XmAb24306,200,True,
therapeutic_agents,Interleukin-15/Interleukin-15 Receptor Alpha Sushi+ Domain Fusion Protein SO-C101,200,True,
therapeutic_agents,Interleukin-2 Liposome,200,True,
therapeutic_agents,Intermediate-affinity Interleukin-2 Receptor Agonist ALKS 4230,200,True,
therapeutic_agents,Intetumumab,200,True,
therapeutic_agents,Intiquinatine,200,True,
therapeutic_agents,Intoplicine,200,True,
therapeutic_agents,Inulin,200,True,
therapeutic_agents,Iobenguane I-131,200,True,
therapeutic_agents,Iodine I 124 Monoclonal Antibody A33,200,True,
therapeutic_agents,Iodine I 124 Monoclonal Antibody M5A,200,True,
therapeutic_agents,Iodine I 125-Anti-EGFR-425 Monoclonal Antibody,200,True,
therapeutic_agents,Iodine I 131 Anti-Fibronectin Antibody Fragment L19-SIP,200,True,
therapeutic_agents,Iodine I 131 Apamistamab,200,True,
therapeutic_agents,Iodine I 131 Derlotuximab Biotin,200,True,
therapeutic_agents,Iodine I 131 Ethiodized Oil,200,True,
therapeutic_agents,Iodine I 131 IPA,200,True,
therapeutic_agents,Iodine I 131 MIP-1095,200,True,
therapeutic_agents,Iodine I 131 Monoclonal Antibody 81C6,200,True,
therapeutic_agents,Iodine I 131 Monoclonal Antibody BC8,200,True,
therapeutic_agents,Iodine I 131 Monoclonal Antibody CC49-deltaCH2,200,True,
therapeutic_agents,Iodine I 131 Monoclonal Antibody F16SIP,200,True,
therapeutic_agents,Iodine I 131 Monoclonal Antibody G-250,200,True,
therapeutic_agents,Iodine I 131 Monoclonal Antibody muJ591,200,True,
therapeutic_agents,Iodine I 131 Omburtamab,200,True,
therapeutic_agents,Iodine I 131 Rituximab,200,True,
therapeutic_agents,Iodine I 131 Tenatumomab,200,True,
therapeutic_agents,Iodine I 131 TM-601,200,True,
therapeutic_agents,Iodine I 131 Tositumomab,200,True,
therapeutic_agents,Iodine I-131,200,True,
therapeutic_agents,Ioflubenzamide I-131,200,True,
therapeutic_agents,Ionomycin,200,True,
therapeutic_agents,Ipafricept,200,True,
therapeutic_agents,Ipatasertib,200,True,
therapeutic_agents,Ipilimumab,200,True,
therapeutic_agents,Ipomeanol,200,True,
therapeutic_agents,Iproplatin,200,True,
therapeutic_agents,iPSC-derived CD16-expressing Natural Killer Cells FT516,200,True,
therapeutic_agents,iPSC-derived CD16/IL-15RF-expressing Anti-CD19 CAR-NK Cells FT596,200,True,
therapeutic_agents,iPSC-derived Natural Killer Cells FT500,200,True,
therapeutic_agents,IRAK4 Inhibitor CA-4948,200,True,
therapeutic_agents,Iratumumab,200,True,
therapeutic_agents,Iridium Ir 192,200,True,
therapeutic_agents,Irinotecan,200,True,
therapeutic_agents,Irinotecan Hydrochloride,200,True,
therapeutic_agents,Irinotecan Sucrosofate,200,True,
therapeutic_agents,Irinotecan-Eluting Beads,200,True,
therapeutic_agents,Irinotecan/P-glycoprotein Inhibitor HM30181AK Combination Tablet,200,True,
therapeutic_agents,Irofulven,200,True,
therapeutic_agents,Iroplact,200,True,
therapeutic_agents,Irosustat,200,True,
therapeutic_agents,Irradiated Allogeneic Human Lung Cancer Cells Expressing OX40L-Ig Vaccine HS-130,200,True,
therapeutic_agents,Isatuximab,200,True,
therapeutic_agents,Iso-fludelone,200,True,
therapeutic_agents,Isobrucein B,200,True,
therapeutic_agents,Isocoumarin NM-3,200,True,
therapeutic_agents,Isotretinoin,200,True,
therapeutic_agents,Ispinesib,200,True,
therapeutic_agents,Ispinesib Mesylate,200,True,
therapeutic_agents,ISS 1018 CpG Oligodeoxynucleotide,200,True,
therapeutic_agents,Istiratumab,200,True,
therapeutic_agents,Itacitinib,200,True,
therapeutic_agents,Itacitinib Adipate,200,True,
therapeutic_agents,ITK Inhibitor CPI-818,200,True,
therapeutic_agents,Itraconazole,200,True,
therapeutic_agents,Itraconazole Dispersion In Polymer Matrix,200,True,
therapeutic_agents,Ivaltinostat,200,True,
therapeutic_agents,Ivosidenib,200,True,
therapeutic_agents,Ivuxolimab,200,True,
therapeutic_agents,Ixabepilone,200,True,
therapeutic_agents,Ixazomib,200,True,
therapeutic_agents,Ixazomib Citrate,200,True,
therapeutic_agents,JAK Inhibitor,200,True,
therapeutic_agents,JAK Inhibitor INCB047986,200,True,
therapeutic_agents,JAK1 Inhibitor AZD4205,200,True,
therapeutic_agents,JAK1 Inhibitor INCB052793,200,True,
therapeutic_agents,JAK2 Inhibitor AZD1480,200,True,
therapeutic_agents,JAK2 Inhibitor BMS-911543,200,True,
therapeutic_agents,JAK2 Inhibitor XL019,200,True,
therapeutic_agents,JAK2/Src Inhibitor NS-018,200,True,
therapeutic_agents,Jin Fu Kang,200,True,
therapeutic_agents,JNK Inhibitor CC-401,200,True,
therapeutic_agents,Kanglaite,200,True,
therapeutic_agents,Kanitinib,200,True,
therapeutic_agents,Ketoconazole,200,True,
therapeutic_agents,Ketotrexate,200,True,
therapeutic_agents,KRAS G12C Inhibitor GDC-6036,200,True,
therapeutic_agents,KRAS G12C Inhibitor LY3499446,200,True,
therapeutic_agents,KRAS G12C Inhibitor MRTX849,200,True,
therapeutic_agents,KRAS Mutant-targeting AMG 510,200,True,
therapeutic_agents,KRAS-MAPK Signaling Pathway Inhibitor JAB-3312,200,True,
therapeutic_agents,KRASG12C Inhibitor JNJ-74699157,200,True,
therapeutic_agents,KRN5500,200,True,
therapeutic_agents,KSP Inhibitor AZD4877,200,True,
therapeutic_agents,KSP Inhibitor SB-743921,200,True,
therapeutic_agents,Kunecatechins Ointment,200,True,
therapeutic_agents,L-Gossypol,200,True,
therapeutic_agents,L-methylfolate,200,True,
therapeutic_agents,Labetuzumab Govitecan,200,True,
therapeutic_agents,Lactoferrin-derived Lytic Peptide LTX-315,200,True,
therapeutic_agents,Lacutamab,200,True,
therapeutic_agents,Ladiratuzumab Vedotin,200,True,
therapeutic_agents,Ladirubicin,200,True,
therapeutic_agents,Laetrile,200,True,
therapeutic_agents,LAIR-2 Fusion Protein NC410,200,True,
therapeutic_agents,Landogrozumab,200,True,
therapeutic_agents,Laniquidar,200,True,
therapeutic_agents,Lanreotide Acetate,200,True,
therapeutic_agents,Lapachone,200,True,
therapeutic_agents,Lapatinib,200,True,
therapeutic_agents,Lapatinib Ditosylate,200,True,
therapeutic_agents,Laprituximab Emtansine,200,True,
therapeutic_agents,Lapuleucel-T,200,True,
therapeutic_agents,Laromustine,200,True,
therapeutic_agents,Larotaxel,200,True,
therapeutic_agents,Larotinib Mesylate,200,True,
therapeutic_agents,Larotrectinib,200,True,
therapeutic_agents,Larotrectinib Sulfate,200,True,
therapeutic_agents,Lavendustin A,200,True,
therapeutic_agents,Lazertinib,200,True,
therapeutic_agents,Lead Pb 212 TCMC-trastuzumab,200,True,
therapeutic_agents,Lefitolimod,200,True,
therapeutic_agents,Leflunomide,200,True,
therapeutic_agents,Lenalidomide,200,True,
therapeutic_agents,Lenalidomide Analog KPG-121,200,True,
therapeutic_agents,Lentinan,200,True,
therapeutic_agents,Lenvatinib,200,True,
therapeutic_agents,Lenvatinib Mesylate,200,True,
therapeutic_agents,Lenzilumab,200,True,
therapeutic_agents,Lerociclib,200,True,
therapeutic_agents,Lestaurtinib,200,True,
therapeutic_agents,Letetresgene Autoleucel,200,True,
therapeutic_agents,Letolizumab,200,True,
therapeutic_agents,Letrozole,200,True,
therapeutic_agents,Leucovorin,200,True,
therapeutic_agents,Leucovorin Calcium,200,True,
therapeutic_agents,Leuprolide,200,True,
therapeutic_agents,Leuprolide Acetate,200,True,
therapeutic_agents,Leuprolide Mesylate Injectable Suspension,200,True,
therapeutic_agents,Leurubicin,200,True,
therapeutic_agents,Levetiracetam,200,True,
therapeutic_agents,Levoleucovorin Calcium,200,True,
therapeutic_agents,Levothyroxine,200,True,
therapeutic_agents,Levothyroxine Sodium,200,True,
therapeutic_agents,Lexatumumab,200,True,
therapeutic_agents,Lexibulin,200,True,
therapeutic_agents,Liarozole,200,True,
therapeutic_agents,Liarozole Fumarate,200,True,
therapeutic_agents,Liarozole Hydrochloride,200,True,
therapeutic_agents,Licartin,200,True,
therapeutic_agents,Licorice,200,True,
therapeutic_agents,Lifastuzumab Vedotin,200,True,
therapeutic_agents,Lifileucel,200,True,
therapeutic_agents,Lifirafenib,200,True,
therapeutic_agents,Light-activated AU-011,200,True,
therapeutic_agents,Light-Emitting Oncolytic Vaccinia Virus GL-ONC1,200,True,
therapeutic_agents,Lilotomab,200,True,
therapeutic_agents,"Limonene, (+)-",200,True,
therapeutic_agents,"Limonene, (+/-)-",200,True,
therapeutic_agents,Linifanib,200,True,
therapeutic_agents,Linoleyl Carbonate-Paclitaxel,200,True,
therapeutic_agents,Linperlisib,200,True,
therapeutic_agents,Linrodostat,200,True,
therapeutic_agents,Linsitinib,200,True,
therapeutic_agents,Lintuzumab,200,True,
therapeutic_agents,Liothyronine I-131,200,True,
therapeutic_agents,Liothyronine Sodium,200,True,
therapeutic_agents,Lipid Encapsulated Anti-PLK1 siRNA TKM-PLK1,200,True,
therapeutic_agents,Lipid Nanoparticle Encapsulated mRNAs Encoding Human IL-12A/IL-12B MEDI-1191,200,True,
therapeutic_agents,Lipid Nanoparticle Encapsulated OX40L mRNA-2416,200,True,
therapeutic_agents,Lipid Nanoparticle Encapsulating Glutathione S-transferase P siRNA NBF-006,200,True,
therapeutic_agents,Lipid Nanoparticle Encapsulating mRNAs Encoding Human OX40L/IL-23/IL-36gamma mRNA-2752,200,True,
therapeutic_agents,Liposomal Bcl-2 Antisense Oligonucleotide BP1002,200,True,
therapeutic_agents,Liposomal c-raf Antisense Oligonucleotide,200,True,
therapeutic_agents,Liposomal Curcumin,200,True,
therapeutic_agents,Liposomal Cytarabine,200,True,
therapeutic_agents,Liposomal Daunorubicin Citrate,200,True,
therapeutic_agents,Liposomal Docetaxel,200,True,
therapeutic_agents,Liposomal Eribulin Mesylate,200,True,
therapeutic_agents,Liposomal HPV-16 E6/E7 Multipeptide Vaccine PDS0101,200,True,
therapeutic_agents,Liposomal Irinotecan,200,True,
therapeutic_agents,Liposomal Mitoxantrone Hydrochloride,200,True,
therapeutic_agents,Liposomal MUC1/PET-lipid A Vaccine ONT-10,200,True,
therapeutic_agents,Liposomal NDDP,200,True,
therapeutic_agents,Liposomal Rhenium Re 186,200,True,
therapeutic_agents,Liposomal SN-38,200,True,
therapeutic_agents,Liposomal Topotecan FF-10850,200,True,
therapeutic_agents,Liposomal Vinorelbine,200,True,
therapeutic_agents,Liposomal Vinorelbine Tartrate,200,True,
therapeutic_agents,Liposome,200,True,
therapeutic_agents,Liposome-encapsulated Daunorubicin-Cytarabine,200,True,
therapeutic_agents,Liposome-Encapsulated Doxorubicin Citrate,200,True,
therapeutic_agents,Liposome-encapsulated miR-34 Mimic MRX34,200,True,
therapeutic_agents,Liposome-encapsulated OSI-7904,200,True,
therapeutic_agents,Liposome-encapsulated RB94 Plasmid DNA Gene Therapy Agent SGT-94,200,True,
therapeutic_agents,Liposome-encapsulated TAAs mRNA Vaccine W_ova1,200,True,
therapeutic_agents,Lirilumab,200,True,
therapeutic_agents,Lisavanbulin,200,True,
therapeutic_agents,Lisocabtagene Maraleucel,200,True,
therapeutic_agents,Listeria monocytogenes-LLO-PSA Vaccine ADXS31-142,200,True,
therapeutic_agents,Litronesib,200,True,
therapeutic_agents,Live-attenuated Double-deleted Listeria monocytogenes Bacteria JNJ-64041809,200,True,
therapeutic_agents,Live-Attenuated Listeria Encoding Human Mesothelin Vaccine CRS-207,200,True,
therapeutic_agents,Live-attenuated Listeria monocytogenes-encoding EGFRvIII-NY-ESO-1 Vaccine ADU-623,200,True,
therapeutic_agents,Liver X Receptor beta Agonist RGX-104,200,True,
therapeutic_agents,Lm-tLLO-neoantigens Vaccine ADXS-NEO,200,True,
therapeutic_agents,LMB-1 Immunotoxin,200,True,
therapeutic_agents,LMB-2 Immunotoxin,200,True,
therapeutic_agents,LMB-7 Immunotoxin,200,True,
therapeutic_agents,LMB-9 Immunotoxin,200,True,
therapeutic_agents,LmddA-LLO-chHER2 Fusion Protein-secreting Live-attenuated Listeria Cancer Vaccine ADXS31-164,200,True,
therapeutic_agents,LMP-2:340-349 Peptide Vaccine,200,True,
therapeutic_agents,LMP-2:419-427 Peptide Vaccine,200,True,
therapeutic_agents,LMP2-specific T Cell Receptor-transduced Autologous T-lymphocytes,200,True,
therapeutic_agents,LMP7 Inhibitor M3258,200,True,
therapeutic_agents,Lobaplatin,200,True,
therapeutic_agents,Lodapolimab,200,True,
therapeutic_agents,Lometrexol,200,True,
therapeutic_agents,Lometrexol Sodium,200,True,
therapeutic_agents,Lomustine,200,True,
therapeutic_agents,Lonafarnib,200,True,
therapeutic_agents,Loncastuximab Tesirine,200,True,
therapeutic_agents,Long Peptide Vaccine 7,200,True,
therapeutic_agents,Long-acting Release Pasireotide,200,True,
therapeutic_agents,Lontucirev,200,True,
therapeutic_agents,Lorlatinib,200,True,
therapeutic_agents,Lorukafusp alfa,200,True,
therapeutic_agents,Lorvotuzumab Mertansine,200,True,
therapeutic_agents,Losatuxizumab Vedotin,200,True,
therapeutic_agents,Losoxantrone,200,True,
therapeutic_agents,Losoxantrone Hydrochloride,200,True,
therapeutic_agents,Lovastatin,200,True,
therapeutic_agents,LOXL2 Inhibitor PAT-1251,200,True,
therapeutic_agents,LRP5 Antagonist BI 905681,200,True,
therapeutic_agents,LRP5/6 Antagonist BI 905677,200,True,
therapeutic_agents,LSD1 Inhibitor CC-90011,200,True,
therapeutic_agents,LSD1 Inhibitor GSK2879552,200,True,
therapeutic_agents,LSD1 Inhibitor IMG-7289,200,True,
therapeutic_agents,LSD1 Inhibitor RO7051790,200,True,
therapeutic_agents,LSD1 Inhibitor SYHA1807,200,True,
therapeutic_agents,Lucanthone,200,True,
therapeutic_agents,Lucatumumab,200,True,
therapeutic_agents,Lucitanib,200,True,
therapeutic_agents,Luminespib,200,True,
therapeutic_agents,Luminespib Mesylate,200,True,
therapeutic_agents,Lumretuzumab,200,True,
therapeutic_agents,Lung-targeted Immunomodulator QBKPN,200,True,
therapeutic_agents,Lupartumab Amadotin,200,True,
therapeutic_agents,Lurbinectedin,200,True,
therapeutic_agents,Lurtotecan,200,True,
therapeutic_agents,Lurtotecan Liposome,200,True,
therapeutic_agents,Lutetium Lu 177 Anti-CA19-9 Monoclonal Antibody 5B1,200,True,
therapeutic_agents,Lutetium Lu 177 DOTA-biotin,200,True,
therapeutic_agents,Lutetium Lu 177 DOTA-N3-CTT1403,200,True,
therapeutic_agents,Lutetium Lu 177 DOTA-Tetulomab,200,True,
therapeutic_agents,Lutetium Lu 177 Dotatate,200,True,
therapeutic_agents,Lutetium Lu 177 Lilotomab-satetraxetan,200,True,
therapeutic_agents,Lutetium Lu 177 Monoclonal Antibody CC49,200,True,
therapeutic_agents,Lutetium Lu 177 Monoclonal Antibody J591,200,True,
therapeutic_agents,Lutetium Lu 177 PP-F11N,200,True,
therapeutic_agents,Lutetium Lu 177 Satoreotide Tetraxetan,200,True,
therapeutic_agents,Lutetium Lu 177-DOTA-EB-TATE,200,True,
therapeutic_agents,Lutetium Lu 177-DTPA-omburtamab,200,True,
therapeutic_agents,Lutetium Lu 177-Edotreotide,200,True,
therapeutic_agents,Lutetium Lu 177-NeoB,200,True,
therapeutic_agents,Lutetium Lu 177-PSMA-617,200,True,
therapeutic_agents,Lutetium Lu-177 Capromab,200,True,
therapeutic_agents,Lutetium Lu-177 Girentuximab,200,True,
therapeutic_agents,Lutetium Lu-177 PSMA-R2,200,True,
therapeutic_agents,Lutetium Lu-177 Rituximab,200,True,
therapeutic_agents,LV.IL-2/B7.1-Transduced AML Blast Vaccine RFUSIN2-AML1,200,True,
therapeutic_agents,Lyophilized Black Raspberry Lozenge,200,True,
therapeutic_agents,Lyophilized Black Raspberry Saliva Substitute,200,True,
therapeutic_agents,Lysine-specific Demethylase 1 Inhibitor INCB059872,200,True,
therapeutic_agents,Lyso-Thermosensitive Liposome Doxorubicin,200,True,
therapeutic_agents,Maackia amurensis Seed Lectin,200,True,
therapeutic_agents,Macimorelin,200,True,
therapeutic_agents,Macitentan,200,True,
therapeutic_agents,Macrocycle-bridged STING Agonist E7766,200,True,
therapeutic_agents,Maekmoondong-tang,200,True,
therapeutic_agents,Mafosfamide,200,True,
therapeutic_agents,MAGE-10.A2,200,True,
therapeutic_agents,MAGE-A1-specific T Cell Receptor-transduced Autologous T-cells,200,True,
therapeutic_agents,MAGE-A3 Multipeptide Vaccine GL-0817,200,True,
therapeutic_agents,MAGE-A3 Peptide Vaccine,200,True,
therapeutic_agents,MAGE-A3-specific Immunotherapeutic GSK 2132231A,200,True,
therapeutic_agents,MAGE-A4-specific TCR Gene-transduced Autologous T Lymphocytes TBI-1201,200,True,
therapeutic_agents,Magnesium Valproate,200,True,
therapeutic_agents,Magrolimab,200,True,
therapeutic_agents,MALT1 Inhibitor JNJ-67856633,200,True,
therapeutic_agents,Manelimab,200,True,
therapeutic_agents,Mannosulfan,200,True,
therapeutic_agents,Mannosylerythritol Lipid,200,True,
therapeutic_agents,Mapatumumab,200,True,
therapeutic_agents,Maraba Oncolytic Virus Expressing Mutant HPV E6/E7,200,True,
therapeutic_agents,Marcellomycin,200,True,
therapeutic_agents,MARCKS Protein Inhibitor BIO-11006,200,True,
therapeutic_agents,Margetuximab,200,True,
therapeutic_agents,Marimastat,200,True,
therapeutic_agents,Marizomib,200,True,
therapeutic_agents,Masitinib Mesylate,200,True,
therapeutic_agents,Masoprocol,200,True,
therapeutic_agents,MAT2A Inhibitor AG-270,200,True,
therapeutic_agents,Matrix Metalloproteinase Inhibitor MMI270,200,True,
therapeutic_agents,Matuzumab,200,True,
therapeutic_agents,Mavelertinib,200,True,
therapeutic_agents,Mavorixafor,200,True,
therapeutic_agents,Maytansine,200,True,
therapeutic_agents,MCL-1 Inhibitor ABBV-467,200,True,
therapeutic_agents,MCL-1 Inhibitor AMG 176,200,True,
therapeutic_agents,MCL-1 inhibitor AMG 397,200,True,
therapeutic_agents,Mcl-1 Inhibitor AZD5991,200,True,
therapeutic_agents,Mcl-1 Inhibitor MIK665,200,True,
therapeutic_agents,MDM2 Antagonist ASTX295,200,True,
therapeutic_agents,MDM2 Antagonist RO5045337,200,True,
therapeutic_agents,MDM2 Antagonist RO6839921,200,True,
therapeutic_agents,MDM2 Inhibitor AMG-232,200,True,
therapeutic_agents,MDM2 Inhibitor AMGMDS3,200,True,
therapeutic_agents,MDM2 Inhibitor BI 907828,200,True,
therapeutic_agents,MDM2 Inhibitor KRT-232,200,True,
therapeutic_agents,MDM2/MDMX Inhibitor ALRN-6924,200,True,
therapeutic_agents,MDR Modulator CBT-1,200,True,
therapeutic_agents,Mechlorethamine,200,True,
therapeutic_agents,Mechlorethamine Hydrochloride,200,True,
therapeutic_agents,Mechlorethamine Hydrochloride Gel,200,True,
therapeutic_agents,Medorubicin,200,True,
therapeutic_agents,Medroxyprogesterone,200,True,
therapeutic_agents,Medroxyprogesterone Acetate,200,True,
therapeutic_agents,Megestrol Acetate,200,True,
therapeutic_agents,MEK 1/2 Inhibitor AS703988/MSC2015103B,200,True,
therapeutic_agents,MEK 1/2 Inhibitor FCN-159,200,True,
therapeutic_agents,MEK Inhibitor AZD8330,200,True,
therapeutic_agents,MEK Inhibitor CI-1040,200,True,
therapeutic_agents,MEK inhibitor CS3006,200,True,
therapeutic_agents,MEK Inhibitor GDC-0623,200,True,
therapeutic_agents,MEK Inhibitor HL-085,200,True,
therapeutic_agents,MEK Inhibitor PD0325901,200,True,
therapeutic_agents,MEK Inhibitor RO4987655,200,True,
therapeutic_agents,MEK Inhibitor SHR 7390,200,True,
therapeutic_agents,MEK Inhibitor TAK-733,200,True,
therapeutic_agents,MEK Inhibitor WX-554,200,True,
therapeutic_agents,MEK-1/MEKK-1 Inhibitor E6201,200,True,
therapeutic_agents,MEK/Aurora Kinase Inhibitor BI 847325,200,True,
therapeutic_agents,Melanoma Monoclonal Antibody hIgG2A,200,True,
therapeutic_agents,Melanoma TRP2 CTL Epitope Vaccine SCIB1,200,True,
therapeutic_agents,Melapuldencel-T,200,True,
therapeutic_agents,MELK Inhibitor OTS167,200,True,
therapeutic_agents,Melphalan,200,True,
therapeutic_agents,Melphalan Flufenamide,200,True,
therapeutic_agents,Melphalan Hydrochloride,200,True,
therapeutic_agents,Melphalan Hydrochloride/Sulfobutyl Ether Beta-Cyclodextrin Complex,200,True,
therapeutic_agents,Membrane-Disrupting Peptide EP-100,200,True,
therapeutic_agents,Menatetrenone,200,True,
therapeutic_agents,Menin-MLL Interaction Inhibitor SNDX-5613,200,True,
therapeutic_agents,Menogaril,200,True,
therapeutic_agents,Merbarone,200,True,
therapeutic_agents,Mercaptopurine,200,True,
therapeutic_agents,Mercaptopurine Anhydrous,200,True,
therapeutic_agents,Mercaptopurine Oral Suspension,200,True,
therapeutic_agents,Merestinib,200,True,
therapeutic_agents,Mesna,200,True,
therapeutic_agents,Mesothelin/CD3e Tri-specific T-cell Activating Construct HPN536,200,True,
therapeutic_agents,MET Kinase Inhibitor OMO-1,200,True,
therapeutic_agents,MET Tyrosine Kinase Inhibitor BMS-777607,200,True,
therapeutic_agents,MET Tyrosine Kinase Inhibitor EMD 1204831,200,True,
therapeutic_agents,MET Tyrosine Kinase Inhibitor PF-04217903,200,True,
therapeutic_agents,MET Tyrosine Kinase Inhibitor SAR125844,200,True,
